k,timestamp,load_p_kw,poa_irradiance_w_m2,temp_air_c,quality,bess_1.available,dg_1.available,grid_1.available,pv_1.available
888,2026-03-10T06:00:00+05:30,784.301,0.0,24.624,synthetic,True,True,True,True
889,2026-03-10T06:15:00+05:30,746.47,0.0,24.797,synthetic,True,True,True,True
890,2026-03-10T06:30:00+05:30,740.835,2.346,24.814,synthetic,True,True,True,True
891,2026-03-10T06:45:00+05:30,732.737,27.329,24.626,synthetic,True,True,True,True
892,2026-03-10T07:00:00+05:30,755.131,76.623,24.653,synthetic,True,True,True,True
893,2026-03-10T07:15:00+05:30,754.559,136.302,24.919,synthetic,True,True,True,True
894,2026-03-10T07:30:00+05:30,754.383,200.687,25.11,synthetic,True,True,True,True
895,2026-03-10T07:45:00+05:30,690.013,263.539,25.585,synthetic,True,True,True,True
896,2026-03-10T08:00:00+05:30,742.159,327.5,26.503,synthetic,True,True,True,True
897,2026-03-10T08:15:00+05:30,694.109,390.479,26.94,synthetic,True,True,True,True
898,2026-03-10T08:30:00+05:30,718.803,444.288,27.347,synthetic,True,True,True,True
899,2026-03-10T08:45:00+05:30,734.345,504.184,27.532,synthetic,True,True,True,True
900,2026-03-10T09:00:00+05:30,770.458,539.417,28.6,synthetic,True,True,True,True
901,2026-03-10T09:15:00+05:30,738.56,580.57,29.19,synthetic,True,True,True,True
902,2026-03-10T09:30:00+05:30,732.825,637.588,30.184,synthetic,True,True,True,True
903,2026-03-10T09:45:00+05:30,693.253,660.554,31.32,synthetic,True,True,True,True
904,2026-03-10T10:00:00+05:30,385.762,723.799,31.517,synthetic,True,True,True,True
905,2026-03-10T10:15:00+05:30,371.683,795.263,31.372,synthetic,True,True,True,True
906,2026-03-10T10:30:00+05:30,354.237,828.517,31.664,synthetic,True,True,True,True
907,2026-03-10T10:45:00+05:30,375.473,855.582,32.029,synthetic,True,True,True,True
908,2026-03-10T11:00:00+05:30,379.811,830.329,32.168,synthetic,True,True,True,True
909,2026-03-10T11:15:00+05:30,377.172,800.099,31.813,synthetic,True,True,True,True
910,2026-03-10T11:30:00+05:30,383.172,835.772,32.106,synthetic,True,True,True,True
911,2026-03-10T11:45:00+05:30,376.634,839.549,31.521,synthetic,True,True,True,True
912,2026-03-10T12:00:00+05:30,377.909,833.429,31.919,synthetic,True,True,True,True
913,2026-03-10T12:15:00+05:30,378.526,869.092,32.115,synthetic,True,True,True,True
914,2026-03-10T12:30:00+05:30,372.795,829.984,32.308,synthetic,True,True,True,True
915,2026-03-10T12:45:00+05:30,377.102,824.203,33.135,synthetic,True,True,True,True
916,2026-03-10T13:00:00+05:30,374.866,833.352,33.409,synthetic,True,True,True,True
917,2026-03-10T13:15:00+05:30,372.736,787.152,33.645,synthetic,True,True,True,True
918,2026-03-10T13:30:00+05:30,367.042,782.417,34.174,synthetic,True,True,True,True
919,2026-03-10T13:45:00+05:30,389.182,813.065,33.551,synthetic,True,True,True,True
920,2026-03-10T14:00:00+05:30,360.361,797.957,33.798,synthetic,True,True,True,True
921,2026-03-10T14:15:00+05:30,366.302,753.3,33.989,synthetic,True,True,True,True
922,2026-03-10T14:30:00+05:30,376.216,702.625,34.305,synthetic,True,True,True,True
923,2026-03-10T14:45:00+05:30,408.173,673.821,33.589,synthetic,True,True,True,True
924,2026-03-10T15:00:00+05:30,406.69,656.561,33.269,synthetic,True,True,True,True
925,2026-03-10T15:15:00+05:30,421.152,623.121,33.046,synthetic,True,True,True,True
926,2026-03-10T15:30:00+05:30,413.902,577.395,32.759,synthetic,True,True,True,True
927,2026-03-10T15:45:00+05:30,420.514,528.014,32.769,synthetic,True,True,True,True
928,2026-03-10T16:00:00+05:30,416.06,464.605,32.659,synthetic,True,True,True,True
929,2026-03-10T16:15:00+05:30,423.052,415.992,32.371,synthetic,True,True,True,True
930,2026-03-10T16:30:00+05:30,439.422,349.873,32.837,synthetic,True,True,True,True
931,2026-03-10T16:45:00+05:30,428.347,285.455,32.851,synthetic,True,True,True,True
932,2026-03-10T17:00:00+05:30,411.104,228.62,32.32,synthetic,True,True,True,True
933,2026-03-10T17:15:00+05:30,417.335,170.396,31.795,synthetic,True,True,True,True
934,2026-03-10T17:30:00+05:30,436.118,110.813,31.604,synthetic,True,True,True,True
935,2026-03-10T17:45:00+05:30,412.055,54.66,31.07,synthetic,True,True,True,True
936,2026-03-10T18:00:00+05:30,700.81,13.527,30.536,synthetic,True,True,True,True
937,2026-03-10T18:15:00+05:30,700.284,0.136,30.366,synthetic,True,True,True,True
938,2026-03-10T18:30:00+05:30,720.943,0.0,30.739,synthetic,True,True,True,True
939,2026-03-10T18:45:00+05:30,720.78,0.0,31.354,synthetic,True,True,True,True
940,2026-03-10T19:00:00+05:30,725.167,0.0,30.661,synthetic,True,True,False,True
941,2026-03-10T19:15:00+05:30,699.487,0.0,30.531,synthetic,True,True,False,True
942,2026-03-10T19:30:00+05:30,714.811,0.0,29.803,synthetic,True,True,False,True
943,2026-03-10T19:45:00+05:30,680.575,0.0,28.911,synthetic,True,True,False,True
944,2026-03-10T20:00:00+05:30,681.919,0.0,29.152,synthetic,True,True,False,True
945,2026-03-10T20:15:00+05:30,668.953,0.0,28.112,synthetic,True,True,False,True
946,2026-03-10T20:30:00+05:30,664.54,0.0,27.453,synthetic,True,True,False,True
947,2026-03-10T20:45:00+05:30,693.241,0.0,27.127,synthetic,True,True,False,True
948,2026-03-10T21:00:00+05:30,697.025,0.0,26.32,synthetic,True,True,False,True
949,2026-03-10T21:15:00+05:30,678.933,0.0,25.912,synthetic,True,True,False,True
950,2026-03-10T21:30:00+05:30,695.678,0.0,25.572,synthetic,True,True,False,True
951,2026-03-10T21:45:00+05:30,672.302,0.0,25.908,synthetic,True,True,False,True
952,2026-03-10T22:00:00+05:30,380.081,0.0,25.38,synthetic,True,True,True,True
953,2026-03-10T22:15:00+05:30,387.164,0.0,25.446,synthetic,True,True,True,True
954,2026-03-10T22:30:00+05:30,391.12,0.0,25.756,synthetic,True,True,True,True
955,2026-03-10T22:45:00+05:30,382.679,0.0,25.477,synthetic,True,True,True,True
956,2026-03-10T23:00:00+05:30,402.197,0.0,25.115,synthetic,True,True,True,True
957,2026-03-10T23:15:00+05:30,395.564,0.0,24.485,synthetic,True,True,True,True
958,2026-03-10T23:30:00+05:30,391.621,0.0,24.156,synthetic,True,True,True,True
959,2026-03-10T23:45:00+05:30,415.582,0.0,24.064,synthetic,True,True,True,True
960,2026-03-11T00:00:00+05:30,406.297,0.0,24.215,synthetic,True,True,True,True
961,2026-03-11T00:15:00+05:30,409.407,0.0,23.965,synthetic,True,True,True,True
962,2026-03-11T00:30:00+05:30,400.522,0.0,23.588,synthetic,True,True,True,True
963,2026-03-11T00:45:00+05:30,400.082,0.0,24.028,synthetic,True,True,True,True
964,2026-03-11T01:00:00+05:30,390.184,0.0,23.254,synthetic,True,True,True,True
965,2026-03-11T01:15:00+05:30,404.319,0.0,23.44,synthetic,True,True,True,True
966,2026-03-11T01:30:00+05:30,398.49,0.0,22.922,synthetic,True,True,True,True
967,2026-03-11T01:45:00+05:30,404.554,0.0,22.521,synthetic,True,True,True,True
968,2026-03-11T02:00:00+05:30,409.65,0.0,22.121,synthetic,True,True,True,True
969,2026-03-11T02:15:00+05:30,409.423,0.0,21.896,synthetic,True,True,True,True
970,2026-03-11T02:30:00+05:30,399.393,0.0,21.874,synthetic,True,True,True,True
971,2026-03-11T02:45:00+05:30,412.919,0.0,22.027,synthetic,True,True,True,True
972,2026-03-11T03:00:00+05:30,430.192,0.0,21.691,synthetic,True,True,True,True
973,2026-03-11T03:15:00+05:30,436.763,0.0,21.485,synthetic,True,True,True,True
974,2026-03-11T03:30:00+05:30,433.118,0.0,21.366,synthetic,True,True,True,True
975,2026-03-11T03:45:00+05:30,436.723,0.0,22.2,synthetic,True,True,True,True
976,2026-03-11T04:00:00+05:30,432.213,0.0,23.05,synthetic,True,True,True,True
977,2026-03-11T04:15:00+05:30,438.515,0.0,22.737,synthetic,True,True,True,True
978,2026-03-11T04:30:00+05:30,416.301,0.0,22.713,synthetic,True,True,True,True
979,2026-03-11T04:45:00+05:30,422.738,0.0,23.262,synthetic,True,True,True,True
980,2026-03-11T05:00:00+05:30,425.671,0.0,22.856,synthetic,True,True,True,True
981,2026-03-11T05:15:00+05:30,429.821,0.0,23.252,synthetic,True,True,True,True
982,2026-03-11T05:30:00+05:30,428.854,0.0,23.32,synthetic,True,True,True,True
983,2026-03-11T05:45:00+05:30,409.852,0.0,23.826,synthetic,True,True,True,True
984,2026-03-11T06:00:00+05:30,719.033,0.0,23.739,synthetic,True,True,True,True
985,2026-03-11T06:15:00+05:30,699.898,0.0,23.747,synthetic,True,True,True,True
986,2026-03-11T06:30:00+05:30,671.527,2.387,24.124,synthetic,True,True,True,True
987,2026-03-11T06:45:00+05:30,698.971,25.181,24.471,synthetic,True,True,True,True
988,2026-03-11T07:00:00+05:30,685.473,69.051,25.216,synthetic,True,True,True,True
989,2026-03-11T07:15:00+05:30,685.485,117.01,25.647,synthetic,True,True,True,True
990,2026-03-11T07:30:00+05:30,666.683,161.358,26.621,synthetic,True,True,True,True
991,2026-03-11T07:45:00+05:30,661.537,214.364,27.323,synthetic,True,True,True,True
992,2026-03-11T08:00:00+05:30,671.303,280.158,27.775,synthetic,True,True,True,True
993,2026-03-11T08:15:00+05:30,686.838,335.333,27.706,synthetic,True,True,True,True
994,2026-03-11T08:30:00+05:30,701.241,398.612,27.857,synthetic,True,True,True,True
995,2026-03-11T08:45:00+05:30,683.791,448.07,28.205,synthetic,True,True,True,True
996,2026-03-11T09:00:00+05:30,640.577,520.243,28.676,synthetic,True,True,True,True
997,2026-03-11T09:15:00+05:30,649.007,583.132,29.225,synthetic,True,True,True,True
998,2026-03-11T09:30:00+05:30,642.099,651.476,29.074,synthetic,True,True,True,True
999,2026-03-11T09:45:00+05:30,677.571,699.688,29.387,synthetic,True,True,True,True
1000,2026-03-11T10:00:00+05:30,406.925,727.51,30.335,synthetic,True,True,True,True
1001,2026-03-11T10:15:00+05:30,438.361,774.92,31.654,synthetic,True,True,True,True
1002,2026-03-11T10:30:00+05:30,438.002,796.057,31.821,synthetic,True,True,True,True
1003,2026-03-11T10:45:00+05:30,416.276,828.806,31.575,synthetic,True,True,True,True
1004,2026-03-11T11:00:00+05:30,400.935,838.627,32.189,synthetic,True,True,True,True
1005,2026-03-11T11:15:00+05:30,393.776,870.624,32.8,synthetic,True,True,True,True
1006,2026-03-11T11:30:00+05:30,394.33,869.173,32.725,synthetic,True,True,True,True
1007,2026-03-11T11:45:00+05:30,370.677,880.642,33.028,synthetic,True,True,True,True
1008,2026-03-11T12:00:00+05:30,366.093,896.188,33.374,synthetic,True,True,True,True
1009,2026-03-11T12:15:00+05:30,376.043,908.404,33.936,synthetic,True,True,True,True
1010,2026-03-11T12:30:00+05:30,377.687,915.003,34.452,synthetic,True,True,True,True
1011,2026-03-11T12:45:00+05:30,383.535,864.356,34.82,synthetic,True,True,True,True
1012,2026-03-11T13:00:00+05:30,374.596,855.837,34.821,synthetic,True,True,True,True
1013,2026-03-11T13:15:00+05:30,388.485,870.75,35.316,synthetic,True,True,True,True
1014,2026-03-11T13:30:00+05:30,388.756,866.836,35.16,synthetic,True,True,True,True
1015,2026-03-11T13:45:00+05:30,386.469,807.793,34.582,synthetic,True,True,True,True
1016,2026-03-11T14:00:00+05:30,388.65,814.14,33.957,synthetic,True,True,True,True
1017,2026-03-11T14:15:00+05:30,389.519,790.759,33.561,synthetic,True,True,True,True
1018,2026-03-11T14:30:00+05:30,375.124,748.784,33.417,synthetic,True,True,True,True
1019,2026-03-11T14:45:00+05:30,381.268,705.32,34.502,synthetic,True,True,True,True
1020,2026-03-11T15:00:00+05:30,403.521,627.728,34.913,synthetic,True,True,True,True
1021,2026-03-11T15:15:00+05:30,387.193,608.907,34.105,synthetic,True,True,True,True
1022,2026-03-11T15:30:00+05:30,375.569,539.665,33.794,synthetic,True,True,True,True
1023,2026-03-11T15:45:00+05:30,376.233,496.044,34.276,synthetic,True,True,True,True
1024,2026-03-11T16:00:00+05:30,392.334,410.655,34.342,synthetic,True,True,True,True
1025,2026-03-11T16:15:00+05:30,396.21,362.001,34.248,synthetic,True,True,True,True
1026,2026-03-11T16:30:00+05:30,387.367,323.716,34.183,synthetic,True,True,True,True
1027,2026-03-11T16:45:00+05:30,403.187,267.031,34.719,synthetic,True,True,True,True
1028,2026-03-11T17:00:00+05:30,395.069,202.789,34.175,synthetic,True,True,True,True
1029,2026-03-11T17:15:00+05:30,397.038,150.979,33.807,synthetic,True,True,True,True
1030,2026-03-11T17:30:00+05:30,393.117,101.231,33.226,synthetic,True,True,True,True
1031,2026-03-11T17:45:00+05:30,401.822,51.057,33.137,synthetic,True,True,True,True
1032,2026-03-11T18:00:00+05:30,745.715,12.564,33.237,synthetic,True,True,True,True
1033,2026-03-11T18:15:00+05:30,749.0,0.137,32.161,synthetic,True,True,True,True
1034,2026-03-11T18:30:00+05:30,748.811,0.0,32.156,synthetic,True,True,True,True
1035,2026-03-11T18:45:00+05:30,747.49,0.0,32.112,synthetic,True,True,True,True
1036,2026-03-11T19:00:00+05:30,755.558,0.0,31.927,synthetic,True,True,True,True
1037,2026-03-11T19:15:00+05:30,739.611,0.0,30.943,synthetic,True,True,True,True
1038,2026-03-11T19:30:00+05:30,733.126,0.0,30.674,synthetic,True,True,True,True
1039,2026-03-11T19:45:00+05:30,708.362,0.0,30.379,synthetic,True,True,True,True
1040,2026-03-11T20:00:00+05:30,696.903,0.0,29.794,synthetic,True,True,True,True
1041,2026-03-11T20:15:00+05:30,673.589,0.0,29.756,synthetic,True,True,True,True
1042,2026-03-11T20:30:00+05:30,687.069,0.0,30.159,synthetic,True,True,True,True
1043,2026-03-11T20:45:00+05:30,694.506,0.0,30.634,synthetic,True,True,True,True
1044,2026-03-11T21:00:00+05:30,709.955,0.0,30.376,synthetic,True,True,True,True
1045,2026-03-11T21:15:00+05:30,725.122,0.0,29.706,synthetic,True,True,True,True
1046,2026-03-11T21:30:00+05:30,709.234,0.0,29.43,synthetic,True,True,True,True
1047,2026-03-11T21:45:00+05:30,693.963,0.0,28.888,synthetic,True,True,True,True
1048,2026-03-11T22:00:00+05:30,386.86,0.0,28.106,synthetic,True,True,True,True
1049,2026-03-11T22:15:00+05:30,378.33,0.0,27.616,synthetic,True,True,True,True
1050,2026-03-11T22:30:00+05:30,379.271,0.0,27.098,synthetic,True,True,True,True
1051,2026-03-11T22:45:00+05:30,368.366,0.0,27.157,synthetic,True,True,True,True
1052,2026-03-11T23:00:00+05:30,356.114,0.0,26.585,synthetic,True,True,True,True
1053,2026-03-11T23:15:00+05:30,356.766,0.0,26.108,synthetic,True,True,True,True
1054,2026-03-11T23:30:00+05:30,375.209,0.0,26.273,synthetic,True,True,True,True
1055,2026-03-11T23:45:00+05:30,404.164,0.0,25.906,synthetic,True,True,True,True
1056,2026-03-12T00:00:00+05:30,404.437,0.0,26.451,synthetic,True,True,True,True
1057,2026-03-12T00:15:00+05:30,403.583,0.0,27.189,synthetic,True,True,True,True
1058,2026-03-12T00:30:00+05:30,405.747,0.0,27.147,synthetic,True,True,True,True
1059,2026-03-12T00:45:00+05:30,404.568,0.0,27.062,synthetic,True,True,True,True
1060,2026-03-12T01:00:00+05:30,401.009,0.0,27.194,synthetic,True,True,True,True
1061,2026-03-12T01:15:00+05:30,412.575,0.0,26.323,synthetic,True,True,True,True
1062,2026-03-12T01:30:00+05:30,402.933,0.0,26.288,synthetic,True,True,True,True
1063,2026-03-12T01:45:00+05:30,417.906,0.0,25.776,synthetic,True,True,True,True
1064,2026-03-12T02:00:00+05:30,434.663,0.0,25.993,synthetic,True,True,True,True
1065,2026-03-12T02:15:00+05:30,423.122,0.0,25.803,synthetic,True,True,True,True
1066,2026-03-12T02:30:00+05:30,409.236,0.0,25.684,synthetic,True,True,True,True
1067,2026-03-12T02:45:00+05:30,413.99,0.0,24.909,synthetic,True,True,True,True
1068,2026-03-12T03:00:00+05:30,420.656,0.0,25.195,synthetic,True,True,True,True
1069,2026-03-12T03:15:00+05:30,421.101,0.0,24.874,synthetic,True,True,True,True
1070,2026-03-12T03:30:00+05:30,397.51,0.0,24.779,synthetic,True,True,True,True
1071,2026-03-12T03:45:00+05:30,403.715,0.0,25.185,synthetic,True,True,True,True
1072,2026-03-12T04:00:00+05:30,406.619,0.0,25.872,synthetic,True,True,True,True
1073,2026-03-12T04:15:00+05:30,390.634,0.0,26.298,synthetic,True,True,True,True
1074,2026-03-12T04:30:00+05:30,409.771,0.0,26.589,synthetic,True,True,True,True
1075,2026-03-12T04:45:00+05:30,419.413,0.0,26.357,synthetic,True,True,True,True
1076,2026-03-12T05:00:00+05:30,404.567,0.0,26.423,synthetic,True,True,True,True
1077,2026-03-12T05:15:00+05:30,417.652,0.0,26.075,synthetic,True,True,True,True
1078,2026-03-12T05:30:00+05:30,414.29,0.0,26.128,synthetic,True,True,True,True
1079,2026-03-12T05:45:00+05:30,431.833,0.0,25.859,synthetic,True,True,True,True
1080,2026-03-12T06:00:00+05:30,749.85,0.0,25.885,synthetic,True,True,True,True
1081,2026-03-12T06:15:00+05:30,702.196,0.0,26.196,synthetic,True,True,True,True
1082,2026-03-12T06:30:00+05:30,734.627,3.09,25.895,synthetic,True,True,True,True
1083,2026-03-12T06:45:00+05:30,745.427,29.961,26.578,synthetic,True,True,True,True
1084,2026-03-12T07:00:00+05:30,703.609,76.63,26.806,synthetic,True,True,True,True
1085,2026-03-12T07:15:00+05:30,692.135,132.122,26.83,synthetic,True,True,True,True
1086,2026-03-12T07:30:00+05:30,656.662,194.393,26.483,synthetic,True,True,True,True
1087,2026-03-12T07:45:00+05:30,692.586,254.104,26.715,synthetic,True,True,True,True
1088,2026-03-12T08:00:00+05:30,688.69,319.63,27.05,synthetic,True,True,True,True
1089,2026-03-12T08:15:00+05:30,734.95,361.365,27.258,synthetic,True,True,True,True
1090,2026-03-12T08:30:00+05:30,740.478,421.031,28.259,synthetic,True,True,True,True
1091,2026-03-12T08:45:00+05:30,751.113,473.018,28.634,synthetic,True,True,True,True
1092,2026-03-12T09:00:00+05:30,754.702,512.679,28.548,synthetic,True,True,True,True
1093,2026-03-12T09:15:00+05:30,750.567,563.527,29.06,synthetic,True,True,True,True
1094,2026-03-12T09:30:00+05:30,731.132,632.447,29.812,synthetic,True,True,True,True
1095,2026-03-12T09:45:00+05:30,721.382,645.987,29.982,synthetic,True,True,True,True
1096,2026-03-12T10:00:00+05:30,405.272,701.864,30.752,synthetic,True,True,True,True
1097,2026-03-12T10:15:00+05:30,396.065,754.542,30.663,synthetic,True,True,True,True
1098,2026-03-12T10:30:00+05:30,396.281,756.013,30.553,synthetic,True,True,True,True
1099,2026-03-12T10:45:00+05:30,431.725,793.504,31.174,synthetic,True,True,True,True
1100,2026-03-12T11:00:00+05:30,409.444,834.804,31.591,synthetic,True,True,True,True
1101,2026-03-12T11:15:00+05:30,404.119,882.409,32.01,synthetic,True,True,True,True
1102,2026-03-12T11:30:00+05:30,374.022,915.087,32.193,synthetic,True,True,True,True
1103,2026-03-12T11:45:00+05:30,373.943,952.871,32.631,synthetic,True,True,True,True
1104,2026-03-12T12:00:00+05:30,387.35,956.274,32.43,synthetic,True,True,True,True
1105,2026-03-12T12:15:00+05:30,388.893,973.996,31.826,synthetic,True,True,True,True
1106,2026-03-12T12:30:00+05:30,409.424,977.596,32.079,synthetic,True,True,True,True
1107,2026-03-12T12:45:00+05:30,432.446,964.978,32.164,synthetic,True,True,True,True
1108,2026-03-12T13:00:00+05:30,409.643,939.102,32.12,synthetic,True,True,True,True
1109,2026-03-12T13:15:00+05:30,400.795,911.703,32.787,synthetic,True,True,True,True
1110,2026-03-12T13:30:00+05:30,388.732,887.986,32.674,synthetic,True,True,True,True
1111,2026-03-12T13:45:00+05:30,372.211,866.661,33.31,synthetic,True,True,True,True
1112,2026-03-12T14:00:00+05:30,360.381,834.933,34.057,synthetic,True,True,True,True
1113,2026-03-12T14:15:00+05:30,372.936,799.665,34.081,synthetic,True,True,True,True
1114,2026-03-12T14:30:00+05:30,407.748,742.292,34.205,synthetic,True,True,True,True
1115,2026-03-12T14:45:00+05:30,416.017,672.519,33.604,synthetic,True,True,True,True
1116,2026-03-12T15:00:00+05:30,424.041,614.795,33.833,synthetic,True,True,True,True
1117,2026-03-12T15:15:00+05:30,433.444,594.385,34.756,synthetic,True,True,True,True
1118,2026-03-12T15:30:00+05:30,418.182,556.564,35.302,synthetic,True,True,True,True
1119,2026-03-12T15:45:00+05:30,404.635,496.089,35.286,synthetic,True,True,True,True
1120,2026-03-12T16:00:00+05:30,403.81,442.227,35.27,synthetic,True,True,True,True
1121,2026-03-12T16:15:00+05:30,420.675,389.054,35.196,synthetic,True,True,True,True
